Id,FullName,TypeDesc,CurrentValueAsReal,CurrentTime,AlarmSource,CurrentState
431497,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Remote ESD Command,Abstract Simple Point,0,-,01-31-042-04 W5M Remote ESD Command,0
431502,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Tubing Temperature.PV,Abstract Simple Analog Point,0,-,01-31-042-04 W5M PV,0
431507,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.~Shutdowns.Flowline PSHH,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Flow Line Pressure High High Shutdown,0
431508,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.~Shutdowns.Flowline PSLL,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Flow Line Pressure Low Low Shutdown,0
431509,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.~Shutdowns.Separator LSHH,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Separator Level High High Shutdown,0
431510,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.~Shutdowns.Separator PSHH,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Separator Pressure High High Shutdown,0
431511,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.~Shutdowns.Water Tank LSHH,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Water Tank Level High High Shutdown,0
431564,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.AGAOptions,FloBoss Numeric Point,0,9/26/2018 4:08:27.120 PM,01-31-042-04 W5M Gas Meter Run 1 AGA Options,0
431566,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.CarbonDioxide,FloBoss Numeric Point,2.3399999141693115,9/26/2018 4:08:27.916 PM,01-31-042-04 W5M Gas Meter Run 1 Carbon Dioxide,0
431567,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.CarbonMonoxide,FloBoss Numeric Point,0,9/26/2018 4:08:26.322 PM,01-31-042-04 W5M Gas Meter Run 1 Carbon Monoxide,0
431568,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Compressibility Calc,FloBoss Numeric Point,68,9/26/2018 4:08:32.172 PM,01-31-042-04 W5M Gas Meter Run 1 Compressibility Calculation,0
431569,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.EthaneC2H6,FloBoss Numeric Point,9.130000114440918,9/26/2018 4:08:30.579 PM,01-31-042-04 W5M Gas Meter Run 1 Ethane,0
431570,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Helium,FloBoss Numeric Point,0.019999999552965164,9/26/2018 4:08:29.524 PM,01-31-042-04 W5M Gas Meter Run 1 Helium,4
431571,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Hydrogen,FloBoss Numeric Point,0,9/26/2018 4:08:31.379 PM,01-31-042-04 W5M Gas Meter Run 1 Hydrogen,1
431572,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.HydrogenSulfide,FloBoss Numeric Point,0,9/26/2018 4:08:28.726 PM,01-31-042-04 W5M Gas Meter Run 1 Hydrogen Sulfide,1
431573,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.MethaneCH4,FloBoss Numeric Point,80.589996337890625,9/26/2018 4:08:36.250 PM,01-31-042-04 W5M Gas Meter Run 1 Methane,4
431574,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Nitrogen,FloBoss Numeric Point,1.0499999523162842,9/26/2018 4:08:34.642 PM,01-31-042-04 W5M Gas Meter Run 1 Nitrogen,4
431575,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Oxygen,FloBoss Numeric Point,0,9/26/2018 4:08:33.815 PM,01-31-042-04 W5M Gas Meter Run 1 Oxygen,1
431576,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.PropaneC3H8,FloBoss Numeric Point,4.179999828338623,9/26/2018 4:08:35.455 PM,01-31-042-04 W5M Gas Meter Run 1 Propane,4
431577,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.RelativeDensity,FloBoss Numeric Point,0.71480435132980347,9/26/2018 4:08:32.990 PM,01-31-042-04 W5M Gas Meter Run 1 Relative Density,0
431578,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Water,FloBoss Numeric Point,0,9/26/2018 4:08:38.203 PM,01-31-042-04 W5M Gas Meter Run 1 Water,1
431579,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.iButane,FloBoss Numeric Point,0.62000000476837158,9/26/2018 4:08:40.002 PM,01-31-042-04 W5M Gas Meter Run 1 Iso Butane,4
431580,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.iPentane,FloBoss Numeric Point,0.2800000011920929,9/26/2018 4:08:37.061 PM,01-31-042-04 W5M Gas Meter Run 1 Iso Pentate,4
431581,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nButane,FloBoss Numeric Point,1.0700000524520874,9/26/2018 4:08:41.633 PM,01-31-042-04 W5M Gas Meter Run 1 Normal Butane,4
431582,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nDecane,FloBoss Numeric Point,0,9/26/2018 4:08:42.447 PM,01-31-042-04 W5M Gas Meter Run 1 Normal Decane,1
431583,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nHeptane,FloBoss Numeric Point,0.25,9/26/2018 4:08:40.828 PM,01-31-042-04 W5M Gas Meter Run 1 Normal Heptane,4
431584,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nHexane,FloBoss Numeric Point,0.20000000298023224,9/26/2018 4:08:39.059 PM,01-31-042-04 W5M Gas Meter Run 1 Normal Hexane,4
431585,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nNonane,FloBoss Numeric Point,0,9/26/2018 4:08:43.256 PM,01-31-042-04 W5M Gas Meter Run 1 Normal Nonane,1
431586,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nOctane,FloBoss Numeric Point,0,9/26/2018 4:08:45.723 PM,01-31-042-04 W5M Gas Meter Run 1 Normal Octane,1
431587,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nPentane,FloBoss Numeric Point,0.27000001072883606,9/26/2018 4:08:46.575 PM,01-31-042-04 W5M Gas Meter Run 1 Normal Pentate,4
431588,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.ContractBasePressure,FloBoss Numeric Point,101.32499694824219,9/26/2018 4:08:47.389 PM,01-31-042-04 W5M Gas Meter Run 1 Contract Base Pressure,0
431589,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.ContractBaseTemp,FloBoss Numeric Point,15,9/26/2018 4:08:44.065 PM,01-31-042-04 W5M Gas Meter Run 1 Contract Base Temperature,0
431590,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.ContractHour,FloBoss Numeric Point,8,9/26/2018 4:08:48.196 PM,01-31-042-04 W5M Gas Meter Run 1 Contract Hour,0
431591,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.ContractUnits,FloBoss Numeric Point,1,9/26/2018 4:08:44.914 PM,01-31-042-04 W5M Gas Meter Run 1 Contract Units,0
431592,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.ContractWetGasMeterFact,FloBoss Numeric Point,1,9/26/2018 4:08:49.024 PM,01-31-042-04 W5M Gas Meter Run 1 Contract Wet Gas Meter Factor,0
431594,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.Compressibility,FloBoss Numeric Point,1.0192620754241943,10/4/2018 6:22:16.839 PM,01-31-042-04 W5M Gas Meter Run 1 Compressibility,0
431595,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.EngAtFullScale,FloBoss Numeric Point,0,9/26/2018 4:08:52.305 PM,01-31-042-04 W5M Gas Meter Run 1 At FullScale,0
431596,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.EngAtZeroScale,FloBoss Numeric Point,0,9/26/2018 4:08:50.663 PM,01-31-042-04 W5M Gas Meter Run 1 At ZeroScale,0
431597,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.FlowExtCalcMethod,FloBoss Numeric Point,13,9/26/2018 4:08:53.932 PM,01-31-042-04 W5M Gas Meter Run 1 Flow Calculation Method,0
431598,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.IsentropicExponent,FloBoss Numeric Point,1.2999999523162842,9/26/2018 4:08:53.105 PM,01-31-042-04 W5M Gas Meter Run 1 Isentropic Expotent,0
431599,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.LowDPCutOff,FloBoss Numeric Point,0.25,9/26/2018 4:08:54.810 PM,01-31-042-04 W5M Gas Meter Run 1 Low Differential Pressure Cut Off,0
431600,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeDiameter,FloBoss Numeric Point,31.75,9/26/2018 4:08:51.485 PM,01-31-042-04 W5M Gas Meter Run 1 Orifice Diameter,0
431601,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeMaterial,FloBoss Numeric Point,0,9/26/2018 4:08:54.811 PM,01-31-042-04 W5M Gas Meter Run 1 Orrifice Material,0
431602,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeMeasurementTemp,FloBoss Numeric Point,20,9/26/2018 4:08:54.811 PM,01-31-042-04 W5M Gas Meter Run 1 Orifice Measurment Temperature,0
431603,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeDiameter,FloBoss Numeric Point,73.6854019165039,9/26/2018 4:08:54.812 PM,01-31-042-04 W5M Gas Meter Run 1 Pipe Diameter,0
431604,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeMaterial,FloBoss Numeric Point,2,9/26/2018 4:08:54.810 PM,01-31-042-04 W5M Gas Meter Run 1 Pipe Material,0
431605,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeMeasurementTemp,FloBoss Numeric Point,20,9/26/2018 4:08:54.814 PM,01-31-042-04 W5M Gas Meter Run 1 Pipe Measurement Temperature,0
431606,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.FlowCalculation.Viscosity,FloBoss Numeric Point,0.010267999954521656,9/26/2018 4:08:54.813 PM,01-31-042-04 W5M Gas Meter Run 1 Viscosity,0
431607,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.StatPresEngAtFullScale,FloBoss Numeric Point,25020.744140625,9/26/2018 4:08:54.813 PM,01-31-042-04 W5M Gas Meter Run 1 Static Pressure At FullScale,0
431608,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.StatPresEngAtZeroScale,FloBoss Numeric Point,0,9/26/2018 4:08:54.814 PM,01-31-042-04 W5M Gas Meter Run 1 Static Pressure At ZeroScale,0
431609,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.StaticPresAtmospheric,FloBoss Numeric Point,90.688072204589844,9/26/2018 4:08:54.812 PM,01-31-042-04 W5M Gas Meter Run 1 Static Atmospheric Pressure,0
431610,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.StaticPresTapLocation,FloBoss Digital Point,1,9/26/2018 4:08:25.531 PM,01-31-042-04 W5M Gas Meter Run 1 Static Pressure Tap Location,1
431611,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.TempEngAtFullScale,FloBoss Numeric Point,240,9/26/2018 4:08:54.815 PM,01-31-042-04 W5M Gas Meter Run 1 Temperature At FullScale,0
431612,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.Configuration.TempEngAtZeroScale,FloBoss Numeric Point,-40,9/26/2018 4:08:54.816 PM,01-31-042-04 W5M Gas Meter Run 1 Temperature At ZeroScale,0
431615,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.AverageGasVol,Calculation Analog Point,3.4941631385258267,9/27/2018 6:00:00.000 AM,01-31-042-04 W5M Gas Meter Run 1 Average Gas Volume,4
431616,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.CdayTOP,Calculation Analog Point,2.5347221374511717,10/4/2018 9:00:23.072 PM,01-31-042-04 W5M Gas Meter Run 1 Current Day Time of Production,0
431617,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.CdayTOPRaw,FloBoss Numeric Point,152.08332824707031,10/4/2018 9:00:23.072 PM,01-31-042-04 W5M Gas Meter Run 1 Current Day Time of Production (Raw),0
431618,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.CdayVolume,FloBoss Numeric Point,1.1166115999221802,10/4/2018 9:00:23.076 PM,01-31-042-04 W5M Gas Meter Run 1 Current Day Volume,0
431619,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.DiffPress,FloBoss Numeric Point,0.0035837753675878048,10/4/2018 10:00:22.747 PM,01-31-042-04 W5M Gas Meter Run 1 Differential Pressure,0
431620,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.FlowRate,FloBoss Numeric Point,0,10/4/2018 9:00:23.077 PM,01-31-042-04 W5M Gas Meter Run 1 Flow Rate,0
431621,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.FlowTemp,FloBoss Numeric Point,17.388992309570313,10/4/2018 10:00:22.747 PM,01-31-042-04 W5M Gas Meter Run 1 Temperature,0
431622,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.PdayDPAvg,FloBoss History Point,3.8012659549713135,10/4/2018 2:00:00.000 PM,01-31-042-04 W5M Gas Meter Run 1 Previous Day Average Differential Pressure,0
431623,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.PdayFlowTempAvg,FloBoss History Point,7.7933354377746582,10/4/2018 2:00:00.000 PM,01-31-042-04 W5M Gas Meter Run 1 Previous Day Average Temperature,0
431624,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.PdayStaticPressAvg,FloBoss History Point,653.53668212890625,10/4/2018 2:00:00.000 PM,01-31-042-04 W5M Gas Meter Run 1 Previous Day Average Static Pressure,0
431625,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.PdayTOP,Calculation Analog Point,24,2/7/2018 2:00:00.000 PM,01-31-042-04 W5M Gas Meter Run 1 Previous Day Time of Production,0
431626,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.PdayTOPRaw,FloBoss History Point,498.2166748046875,10/4/2018 2:00:00.000 PM,01-31-042-04 W5M Gas Meter Run 1 Previous Day Time of Production (Raw),0
431627,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.PdayVolume,FloBoss History Point,3.653261661529541,10/4/2018 2:00:00.000 PM,01-31-042-04 W5M Gas Meter Run 1 Previous Day Volume,0
431628,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.StaticPress,FloBoss Numeric Point,1135.602294921875,10/4/2018 10:00:22.748 PM,01-31-042-04 W5M Gas Meter Run 1 Static Pressure,0
431629,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.Supercompressibility,FloBoss Numeric Point,1.0182259082794189,10/4/2018 10:00:22.749 PM,01-31-042-04 W5M Gas Meter Run 1 Super compressibility,4
431630,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Gas Meter.IO.TOPThreshold,Internal Analog Point,4,1/22/2017 4:03:55.621 PM,01-31-042-04 W5M Gas Meter Run 1 Threshold,0
431691,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Condy Meter.Configuration.KFactor,Abstract Simple Analog Point,0,-,01-31-042-04 W5M Condy Meter K-Factor,0
431694,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Condy Meter.IO.Cday_Vol,FloBoss Numeric Point,0.049140822142362595,10/4/2018 7:40:21.112 PM,01-31-042-04 W5M Condy Meter Current Day Volume,0
431695,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Condy Meter.IO.Pday_Vol,FloBoss Numeric Point,0.14554284512996674,10/4/2018 2:19:39.054 PM,01-31-042-04 W5M Condy Meter Previous Day Volume,0
431749,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Casing Pressure.HHAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Casing Pressure High High Alarm,0
431750,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Casing Pressure.HIAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Casing Pressure High Alarm,0
431751,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Casing Pressure.LLAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Casing Pressure Low Low Alarm,0
431752,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Casing Pressure.LOAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Casing Pressure Low Alarm,0
431753,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Casing Pressure.PV,FloBoss Numeric Point,1327.135009765625,10/4/2018 10:00:22.749 PM,01-31-042-04 W5M Casing Pressure PV,0
431756,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Tubing Pressure.HHAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Tubing Pressure High High Alarm,0
431757,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Tubing Pressure.HIAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Tubing Pressure High Alarm,0
431758,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Tubing Pressure.LLAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Tubing Pressure Low Low Alarm,0
431759,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Tubing Pressure.LOAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Tubing Pressure Low Alarm,0
431760,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Tubing Pressure.PV,FloBoss Numeric Point,1202.540283203125,10/4/2018 10:00:22.750 PM,01-31-042-04 W5M Tubing Pressure PV,0
431763,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Pipeline Pressure.HHAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Pipeline Pressure High High Alarm,0
431764,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Pipeline Pressure.HIAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Pipeline Pressure High Alarm,0
431765,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Pipeline Pressure.LLAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Pipeline Pressure Low Low Alarm,0
431766,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Pipeline Pressure.LOAnn,Abstract Simple Digital Point,0,-,01-31-042-04 W5M Pipeline Pressure Low Alarm,0
431767,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.Pipeline Pressure.PV,FloBoss Numeric Point,574.611083984375,10/4/2018 10:00:22.751 PM,01-31-042-04 W5M Pipeline Pressure PV,0
431777,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Water Meter.Configuration.KFactor,Abstract Simple Analog Point,0,-,01-31-042-04 W5M Water Meter K-Factor,0
431780,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Water Meter.IO.Cday_Vol,FloBoss Numeric Point,0,9/26/2018 4:07:30.092 PM,01-31-042-04 W5M Water Meter Current Day Volume,1
431781,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.Water Meter.IO.Pday_Vol,FloBoss Numeric Point,0,9/26/2018 4:07:30.093 PM,01-31-042-04 W5M Water Meter Previous Day Volume,1
431813,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.ESDV.Output,FloBoss Digital Point,1,9/26/2018 4:07:30.051 PM,01-31-042-04 W5M ESDV Output,1
431814,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.ESDV.ZSC,Abstract Simple Digital Point,0,-,01-31-042-04 W5M ESDV Close Status,0
431815,Central.Wilson Creek.13-30-042-04 W5M.01-31-042-04 W5M.IO.ESDV.ZSO,Abstract Simple Digital Point,0,-,01-31-042-04 W5M ESDV Open Status,0
432077,Central.Wilson Creek.03-34-042-04 W5M_B.~Callouts.Callout Test Point,Internal Digital Point,0,-,03-34-042-04 W5M_B Callout Test Point,0
432087,Central.Wilson Creek.03-34-042-04 W5M_B.Communications.Barometer.Barometer,Internal Analog Point,0,9/26/2018 4:08:19.882 PM,03-34-042-04 W5M_B Barometer,1
432096,Central.Wilson Creek.03-34-042-04 W5M_B.Communications.RTU Temp,FloBoss Numeric Point,24.178466796875,10/4/2018 10:05:07.568 PM,03-34-042-04 W5M_B RTU Temp,0
432099,Central.Wilson Creek.03-34-042-04 W5M_B.Communications.RTUVolts,FloBoss Numeric Point,13.885969161987305,10/4/2018 10:05:07.567 PM,03-34-042-04 W5M_B RTUVolts,0
432118,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.Fuel Gas.IO.AverageGasVol,Abstract Simple Analog Point,0,-,03-27-042-04 W5M AverageGasVol,0
432119,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.Fuel Gas.IO.DiffPress,Abstract Simple Analog Point,0,-,03-27-042-04 W5M DiffPress,0
432120,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.Fuel Gas.IO.FlowRate,Abstract Simple Analog Point,0,-,03-27-042-04 W5M FlowRate,0
432121,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.Fuel Gas.IO.FlowTemp,Abstract Simple Analog Point,0,-,03-27-042-04 W5M FlowTemp,0
432122,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.Fuel Gas.IO.PdayTOP,Abstract Simple Analog Point,0,-,03-27-042-04 W5M PdayTOP,0
432123,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.Fuel Gas.IO.PdayVolume,Abstract Simple Analog Point,0,-,03-27-042-04 W5M PdayVolume,0
432124,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.Fuel Gas.IO.StaticPress,Abstract Simple Analog Point,0,-,03-27-042-04 W5M StaticPress,0
432156,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.IO.Remote ESD Command,Abstract Simple Point,0,-,03-27-042-04 W5M Remote ESD Command,0
432161,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.IO.Tubing Temperature.PV,Abstract Simple Analog Point,0,-,03-27-042-04 W5M PV,0
432166,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.IO.~Shutdowns.Flowline PSHH,Abstract Simple Digital Point,0,-,03-27-042-04 W5M Flow Line Pressure High High Shutdown,0
432167,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.IO.~Shutdowns.Flowline PSLL,Abstract Simple Digital Point,0,-,03-27-042-04 W5M Flow Line Pressure Low Low Shutdown,0
432168,Central.Wilson Creek.03-34-042-04 W5M_B.03-27-042-04 W5M.IO.~Shutdowns.Separator LSHH,Abstract Simple Digital Point,0,-,03-27-042-04 W5M Separator Level High High Shutdown,0
