Date,Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
15,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12025,456935
16,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12416,471812
17,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13320,506145
18,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11484,436377
19,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12107,460077
20,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11490,436624
21,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12329,468487
22,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11030,419136
23,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12426,472177
24,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13646,518548
25,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14620,555575
26,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13239,503090
27,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14003,532110
28,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11783,447762
29,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,9948,378009
30,4,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,9531,362163
1,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10067,382554
2,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11274,428393
3,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11330,430529
4,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12172,462532
5,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10440,396701
6,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11342,430996
7,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11416,433816
8,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10246,389340
9,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,9421,358002
10,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,9718,369273
11,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11443,434838
12,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10788,409929
13,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11218,426288
14,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11138,423244
15,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11477,436130
16,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12487,474506
17,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12115,460381
18,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13032,495212
19,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11256,427739
20,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,9851,374327
21,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10333,392635
22,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11146,423533
23,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10826,411399
24,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,9890,375809
25,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10292,391092
26,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,8882,337512
27,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,8113,308290
28,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,8183,310954
29,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,8380,318444
30,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,8690,330231
31,5,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11182,424901
1,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,9705,368805
2,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11709,444927
3,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12051,457949
4,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12336,468753
5,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12843,488034
6,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12147,461578
7,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10282,390708
8,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,8477,322107
9,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,7416,281800
10,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,6381,242467
11,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,6796,258240
12,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,6553,248995
13,6,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,7607,289055
