COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Location 1
Appalachian Development,Steuben,Bath,31101000920000,State of NY 10-A 3,UL,GD,-77.24461,42.31053,NO,8,"{'longitude': '-77.24461', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bath"",""state"":""NY"",""zip"":""""}', 'latitude': '42.31053'}"
Appalachian Development,Steuben,West Union,31101018020000,Stebbins 1,UM,DW,-77.69474,42.00384,NO,8,"{'longitude': '-77.69474', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.00384'}"
Appalachian Development,Steuben,West Union,31101018090000,Stebbins 2,UM,DW,-77.69602,42.00549,NO,8,"{'longitude': '-77.69602', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.00549'}"
Appalachian Development,Steuben,Bath,31101042240000,Sutry 1,UM,DW,-77.17284,42.30514,NO,8,"{'longitude': '-77.17284', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bath"",""state"":""NY"",""zip"":""""}', 'latitude': '42.30514'}"
Appalachian Development,Steuben,Bath,31101000940000,Thompson 1,UL,DW,-77.26557,42.30393,NO,8,"{'longitude': '-77.26557', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bath"",""state"":""NY"",""zip"":""""}', 'latitude': '42.30393'}"
Appalachian Development,Steuben,Hartsville,31101000410000,Wells Jerome B,UM,DW,-77.69226,42.24815,NO,8,"{'longitude': '-77.69226', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hartsville"",""state"":""NY"",""zip"":""""}', 'latitude': '42.24815'}"
"Assoro, Sam",Cayuga,Conquest,31011115930000,Assaro Sam,UM,NL,-76.6331,43.08051,NO,7,"{'longitude': '-76.6331', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Conquest"",""state"":""NY"",""zip"":""""}', 'latitude': '43.08051'}"
Atlas Drilling Co.,Wyoming,Bennington,31121042230000,Durkee Claude A 1,UN,GW,-78.4816,42.85168,NO,9,"{'longitude': '-78.4816', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bennington"",""state"":""NY"",""zip"":""""}', 'latitude': '42.85168'}"
B & B Oil,Allegany,Genesee,31003695610000,Fee 105,UN,IW,-78.19141,42.08209,NO,9,"{'longitude': '-78.19141', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Genesee"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08209'}"
B & B Oil,Allegany,Genesee,31003695660000,Fee 93,UN,IW,-78.19113,42.083,NO,9,"{'longitude': '-78.19113', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Genesee"",""state"":""NY"",""zip"":""""}', 'latitude': '42.083'}"
B & B Oil,Allegany,Bolivar,31003637850000,Lane 184,UN,OD,-78.18863,42.07845,NO,9,"{'longitude': '-78.18863', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bolivar"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07845'}"
B & B Oil,Allegany,Genesee,31003696610000,Moore & Gavin 887(G),UN,IW,-78.19187,42.07752,NO,9,"{'longitude': '-78.19187', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Genesee"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07752'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658060000,Lot 86 010,UN,IW,-77.97078,42.0367,NO,9,"{'longitude': '-77.97078', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0367'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658070000,Lot 86 011,UN,IW,-77.96954,42.0367,NO,9,"{'longitude': '-77.96954', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0367'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003660110000,Lot 86 012,UN,IW,-77.96838,42.03671,NO,9,"{'longitude': '-77.96838', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03671'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658080000,Lot 86 014,UN,IW,-77.97306,42.03588,NO,9,"{'longitude': '-77.97306', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03588'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658090000,Lot 86 015,UN,IW,-77.97199,42.03589,NO,9,"{'longitude': '-77.97199', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03589'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658100000,Lot 86 016,UN,IW,-77.97078,42.03589,NO,9,"{'longitude': '-77.97078', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03589'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658110000,Lot 86 017,UN,IW,-77.9696,42.03589,NO,9,"{'longitude': '-77.9696', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03589'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003660130000,Lot 86 018,UN,IW,-77.96838,42.03589,NO,9,"{'longitude': '-77.96838', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03589'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003660120000,Lot 86 019,UN,IW,-77.9672,42.03593,NO,9,"{'longitude': '-77.9672', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03593'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657990000,Lot 86 02,UN,IW,-77.97306,42.03757,NO,9,"{'longitude': '-77.97306', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03757'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658120000,Lot 86 021,UN,IW,-77.97317,42.0345,NO,9,"{'longitude': '-77.97317', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0345'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658130000,Lot 86 022,UN,IW,-77.97197,42.03453,NO,9,"{'longitude': '-77.97197', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03453'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658140000,Lot 86 023,UN,IW,-77.97063,42.03456,NO,9,"{'longitude': '-77.97063', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03456'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658150000,Lot 86 024,UN,IW,-77.96961,42.03458,NO,9,"{'longitude': '-77.96961', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03458'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658160000,Lot 86 025,UN,IW,-77.96847,42.03458,NO,9,"{'longitude': '-77.96847', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03458'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658170000,Lot 86 026,UN,IW,-77.96727,42.03458,NO,9,"{'longitude': '-77.96727', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03458'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658000000,Lot 86 03,UN,IW,-77.97192,42.03758,NO,9,"{'longitude': '-77.97192', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03758'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658210000,Lot 86 032,UN,IW,-77.97431,42.03451,NO,9,"{'longitude': '-77.97431', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03451'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658010000,Lot 86 04,UN,IW,-77.97068,42.03758,NO,9,"{'longitude': '-77.97068', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03758'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658020000,Lot 86 05,UN,IW,-77.9695,42.03761,NO,9,"{'longitude': '-77.9695', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03761'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658030000,Lot 86 06,UN,IW,-77.96834,42.03761,NO,9,"{'longitude': '-77.96834', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03761'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658040000,Lot 86 08,UN,IW,-77.9731,42.03673,NO,9,"{'longitude': '-77.9731', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03673'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003658050000,Lot 86 09,UN,IW,-77.97196,42.03673,NO,9,"{'longitude': '-77.97196', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03673'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657830000,Lot 86 101,UN,OD,-77.97369,42.03717,NO,9,"{'longitude': '-77.97369', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03717'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657840000,Lot 86 102,UN,OD,-77.97253,42.0372,NO,9,"{'longitude': '-77.97253', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0372'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657850000,Lot 86 103,UN,OD,-77.97135,42.03722,NO,9,"{'longitude': '-77.97135', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03722'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657860000,Lot 86 104,UN,OD,-77.97015,42.03722,NO,9,"{'longitude': '-77.97015', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03722'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657870000,Lot 86 105,UN,OD,-77.96901,42.03722,NO,9,"{'longitude': '-77.96901', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03722'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657880000,Lot 86 106,UN,OD,-77.97376,42.03627,NO,9,"{'longitude': '-77.97376', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03627'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657890000,Lot 86 107,UN,OD,-77.97253,42.0363,NO,9,"{'longitude': '-77.97253', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0363'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657900000,Lot 86 108,UN,OD,-77.97133,42.0363,NO,9,"{'longitude': '-77.97133', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0363'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657910000,Lot 86 109,UN,OD,-77.97017,42.0363,NO,9,"{'longitude': '-77.97017', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0363'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657920000,Lot 86 110,UN,OD,-77.96903,42.0363,NO,9,"{'longitude': '-77.96903', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0363'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657930000,Lot 86 111,UN,OD,-77.97384,42.03537,NO,9,"{'longitude': '-77.97384', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03537'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657940000,Lot 86 112,UN,OD,-77.97291,42.03544,NO,9,"{'longitude': '-77.97291', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03544'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657950000,Lot 86 113,UN,OD,-77.97137,42.03548,NO,9,"{'longitude': '-77.97137', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03548'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657960000,Lot 86 114,UN,OD,-77.97015,42.03541,NO,9,"{'longitude': '-77.97015', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03541'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657970000,Lot 86 115,UN,OD,-77.96901,42.03541,NO,9,"{'longitude': '-77.96901', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03541'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003657980000,Lot 86 116,UN,OD,-77.96781,42.03544,NO,9,"{'longitude': '-77.96781', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03544'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654880000,Thornton-Bradley #016,UL,IW,-77.961216,42.052223,NO,9,"{'longitude': '-77.961216', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.052223'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654890000,Thornton-Bradley #017,UL,IW,-77.960182,42.05215,NO,9,"{'longitude': '-77.960182', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05215'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654900000,Thornton-Bradley #018,UL,IW,-77.958726,42.052198,NO,9,"{'longitude': '-77.958726', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.052198'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654910000,Thornton-Bradley #019,UL,IW,-77.957426,42.052204,NO,9,"{'longitude': '-77.957426', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.052204'}"
"B.C.R. Development, Inc.",Allegany,Willing,31003654920000,Thornton-Bradley #020,UL,IW,-77.956126,42.052149,NO,9,"{'longitude': '-77.956126', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Willing"",""state"":""NY"",""zip"":""""}', 'latitude': '42.052149'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654970000,Thornton-Bradley #058,UL,IW,-77.96115,42.05597,YES,9,"{'longitude': '-77.96115', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05597'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003653940000,Warfield 016,UL,IW,-77.962437,42.052189,NO,9,"{'longitude': '-77.962437', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.052189'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654050000,Warfield 017,UM,IW,-77.96234,42.05136,NO,9,"{'longitude': '-77.96234', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05136'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654060000,Warfield 018,UL,IW,-77.96151,42.051348,NO,9,"{'longitude': '-77.96151', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.051348'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654070000,Warfield 019,UL,IW,-77.960305,42.051309,NO,9,"{'longitude': '-77.960305', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.051309'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654080000,Warfield 020,UL,IW,-77.9589,42.05135,NO,9,"{'longitude': '-77.9589', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05135'}"
"B.C.R. Development, Inc.",Allegany,Willing,31003654100000,Warfield 022,UL,IW,-77.956263,42.051316,NO,9,"{'longitude': '-77.956263', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Willing"",""state"":""NY"",""zip"":""""}', 'latitude': '42.051316'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654110000,Warfield 023,UL,IW,-77.962853,42.050404,NO,9,"{'longitude': '-77.962853', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.050404'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654120000,Warfield 024,UM,IW,-77.96108,42.05062,NO,9,"{'longitude': '-77.96108', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05062'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654130000,Warfield 025,UL,IW,-77.960143,42.050508,NO,9,"{'longitude': '-77.960143', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.050508'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654170000,Warfield 029,UL,IW,-77.962894,42.049527,NO,9,"{'longitude': '-77.962894', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.049527'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654180000,Warfield 030,UM,IW,-77.96116,42.04971,NO,9,"{'longitude': '-77.96116', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.04971'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654230000,Warfield 035,UL,IW,-77.962713,42.048925,NO,9,"{'longitude': '-77.962713', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.048925'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654290000,Warfield 041,UL,IW,-77.962659,42.047966,NO,9,"{'longitude': '-77.962659', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.047966'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654300000,Warfield 042,UL,IW,-77.961314,42.047917,NO,9,"{'longitude': '-77.961314', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.047917'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654310000,Warfield 043,UL,IW,-77.960079,42.047877,NO,9,"{'longitude': '-77.960079', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.047877'}"
"B.C.R. Development, Inc.",Allegany,Alma,31003654320000,Warfield 044,UL,IW,-77.958862,42.047942,NO,9,"{'longitude': '-77.958862', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.047942'}"
